"";"gene_ID";"gene";"X3"
"2271";"LOC6584891";"CG1434";"Gene Expression"
"2272";"LOC6584892";"Fbxl4";"Gene Expression"
"2273";"LOC6584893";"CG3106";"Gene Expression"
"2274";"LOC6584894";"nej";"Gene Expression"
"2275";"LOC26528594";"LOC26528594";"Gene Expression"
"2276";"LOC26527592";"LOC26527592";"Gene Expression"
"2277";"LOC122757894";"LOC122757894";"Gene Expression"
"2278";"LOC26528125";"LOC26528125";"Gene Expression"
"2279";"LOC6584898";"btd";"Gene Expression"
"2280";"LOC26527884";"LOC26527884";"Gene Expression"
"2281";"LOC6584899";"LOC6584899";"Gene Expression"
"2282";"LOC6584900";"Sp1";"Gene Expression"
"2283";"LOC6584901";"CG1354";"Gene Expression"
"2284";"LOC122757895";"LOC122757895";"Gene Expression"
"2285";"LOC122757883";"LOC122757883";"Gene Expression"
"2286";"LOC6584905";"CARPB";"Gene Expression"
"2287";"LOC116804532";"LOC116804532";"Gene Expression"
"2288";"LOC6584906";"Ser7";"Gene Expression"
"2289";"LOC116804499";"CG45060";"Gene Expression"
"2290";"LOC6584908";"CG45061";"Gene Expression"
"2291";"LOC6584909";"CG32695";"Gene Expression"
"2292";"LOC6584910";"CG15247";"Gene Expression"
"2293";"LOC6584911";"CG1468";"Gene Expression"
"2294";"LOC6584912";"CG9686";"Gene Expression"
"2295";"LOC6584913";"CG9689";"Gene Expression"
"2296";"LOC6584914";"CG9691";"Gene Expression"
"2297";"LOC6584915";"CG15249";"Gene Expression"
"2298";"LOC122757611";"LOC122757611";"Gene Expression"
"2299";"LOC6584916";"CG1986";"Gene Expression"
"2300";"LOC6584918";"Idgf4";"Gene Expression"
"2301";"LOC6584920";"CG1791";"Gene Expression"
"2302";"LOC6584921";"CG1889";"Gene Expression"
"2303";"LOC6584922";"CG43386";"Gene Expression"
"2304";"LOC6584923";"CG15252";"Gene Expression"
"2305";"LOC6584924";"CG32694";"Gene Expression"
"2306";"LOC6584925";"CG33557";"Gene Expression"
"2307";"LOC6584926";"dgt3";"Gene Expression"
"2308";"LOC6584927";"Cht6";"Gene Expression"
"2309";"LOC26527615";"LOC26527615";"Gene Expression"
"2310";"LOC6584929";"Yp2";"Gene Expression"
"2311";"LOC6584930";"Yp1";"Gene Expression"
"2312";"LOC6584931";"CG15760";"Gene Expression"
"2313";"LOC6584932";"GstT4";"Gene Expression"
"2314";"LOC6584935";"nod";"Gene Expression"
"2315";"LOC6584934";"CG1561";"Gene Expression"
"2316";"LOC6584937";"Cp110";"Gene Expression"
"2317";"LOC6584936";"CG12576";"Gene Expression"
"2318";"LOC6584938";"Ykt6";"Gene Expression"
"2319";"LOC6584939";"CG33502";"Gene Expression"
"2320";"LOC6584940";"DIP1";"Gene Expression"
"2321";"LOC6584941";"CG11162";"Gene Expression"
"2322";"LOC6584942";"CG1998";"Gene Expression"
"2323";"LOC6584944";"Nrg";"Gene Expression"
"2324";"LOC6584943";"PIP82";"Gene Expression"
"2325";"LOC122757836";"LOC122757836";"Gene Expression"
"2326";"LOC122757837";"LOC122757837";"Gene Expression"
"2327";"LOC122757889";"LOC122757889";"Gene Expression"
"2328";"LOC122757838";"LOC122757838";"Gene Expression"
"2329";"LOC122757782";"LOC122757782";"Gene Expression"
"2330";"LOC122757557";"LOC122757557";"Gene Expression"
"2331";"LOC122757859";"LOC122757859";"Gene Expression"
"2332";"LOC122757839";"LOC122757839";"Gene Expression"
"2333";"LOC122757878";"LOC122757878";"Gene Expression"
"2334";"LOC122757888";"LOC122757888";"Gene Expression"
"2335";"LOC122757658";"LOC122757658";"Gene Expression"
"2336";"LOC122757840";"LOC122757840";"Gene Expression"
"2337";"LOC122757841";"LOC122757841";"Gene Expression"
"2338";"LOC122757842";"LOC122757842";"Gene Expression"
"2339";"LOC116804651";"LOC116804651";"Gene Expression"
"2340";"LOC122757591";"LOC122757591";"Gene Expression"
"2341";"LOC122757843";"LOC122757843";"Gene Expression"
"2342";"LOC26528413";"LOC26528413";"Gene Expression"
"2343";"LOC122757659";"LOC122757659";"Gene Expression"
"2344";"LOC116804664";"LOC116804664";"Gene Expression"
"2345";"LOC122757474";"LOC122757474";"Gene Expression"
"2346";"LOC116804662";"LOC116804662";"Gene Expression"
"2347";"LOC122757862";"LOC122757862";"Gene Expression"
"2348";"LOC122757835";"LOC122757835";"Gene Expression"
"2349";"LOC122757656";"LOC122757656";"Gene Expression"
"2350";"LOC122757844";"LOC122757844";"Gene Expression"
"2351";"LOC122757845";"LOC122757845";"Gene Expression"
"2352";"LOC122757846";"LOC122757846";"Gene Expression"
"2353";"LOC122757506";"LOC122757506";"Gene Expression"
"2354";"LOC116804652";"LOC116804652";"Gene Expression"
"2355";"LOC122757749";"LOC122757749";"Gene Expression"
"2356";"LOC122757848";"LOC122757848";"Gene Expression"
"2357";"LOC122757444";"LOC122757444";"Gene Expression"
"2358";"LOC122757849";"LOC122757849";"Gene Expression"
"2359";"LOC122757885";"LOC122757885";"Gene Expression"
"2360";"LOC6586178";"lz";"Gene Expression"
"2361";"LOC6586179";"c12.1";"Gene Expression"
"2362";"LOC6586180";"CG15317";"Gene Expression"
"2363";"LOC6586181";"RpS28b";"Gene Expression"
"2364";"LOC6586182";"l(1)G0320";"Gene Expression"
"2365";"LOC6586183";"Pi4KIIIalpha";"Gene Expression"
"2366";"LOC6586184";"sgg";"Gene Expression"
"2367";"LOC6586185";"HLH3B";"Gene Expression"
"2368";"LOC6586186";"CG2652";"Gene Expression"
"2369";"LOC6586188";"CG2247";"Gene Expression"
"2370";"LOC6586189";"rho-4";"Gene Expression"
"2371";"LOC6586190";"CG2533";"Gene Expression"
"2372";"LOC6586192";"sdt";"Gene Expression"
"2373";"LOC6586193";"slpr";"Gene Expression"
"2374";"LOC6586195";"CG10761";"Gene Expression"
"2375";"LOC6586196";"CG15337";"Gene Expression"
"2376";"LOC6586197";"GIIIspla2";"Gene Expression"
"2377";"LOC6586198";"Traf6";"Gene Expression"
"2378";"LOC6586199";"CG18262";"Gene Expression"
"2379";"LOC6586200";"Gbeta5";"Gene Expression"
"2380";"LOC6586201";"CG10959";"Gene Expression"
"2381";"LOC6586202";"CG15336";"Gene Expression"
"2382";"LOC6586203";"CG2129";"Gene Expression"
"2383";"LOC6586204";"LOC6586204";"Gene Expression"
"2384";"LOC6586205";"alpha-PheRS";"Gene Expression"
"2385";"LOC6586206";"CG17982";"Gene Expression"
"2386";"LOC6586207";"Smox";"Gene Expression"
"2387";"LOC6586208";"CG2120";"Gene Expression"
"2388";"LOC6586210";"CG10958";"Gene Expression"
"2389";"LOC6586211";"CG2116";"Gene Expression"
"2390";"LOC6586212";"cyr";"Gene Expression"
"2391";"LOC6586213";"CG2260";"Gene Expression"
"2392";"LOC6586214";"CG1575";"Gene Expression"
"2393";"LOC6586215";"ATP8B";"Gene Expression"
"2394";"LOC26528151";"mt:ND5";"Gene Expression"
"2395";"LOC122757502";"LOC122757502";"Gene Expression"
"2396";"LOC122757901";"LOC122757901";"Gene Expression"
"2397";"LOC116804653";"LOC116804653";"Gene Expression"
"2398";"LOC6586226";"Ipod";"Gene Expression"
"2399";"LOC116804638";"LOC116804638";"Gene Expression"
"2400";"LOC116804654";"CG2962";"Gene Expression"
"2401";"LOC6586229";"ATPsyndelta";"Gene Expression"
"2402";"LOC6586230";"CG9723";"Gene Expression"
"2403";"LOC6586231";"LOC6586231";"Gene Expression"
"2404";"LOC122757500";"LOC122757500";"Gene Expression"
"2405";"LOC6586234";"Myc";"Gene Expression"
"2406";"LOC6586235";"CG12535";"Gene Expression"
"2407";"LOC116804661";"LOC116804661";"Gene Expression"
"2408";"Trnaq-uug";"Trnaq-uug";"Gene Expression"
"2409";"LOC116804660";"LOC116804660";"Gene Expression"
"2410";"LOC6586237";"CG14269";"Gene Expression"
"2411";"LOC122757856";"LOC122757856";"Gene Expression"
"2412";"LOC6586238";"CG16782";"Gene Expression"
"2413";"LOC122757882";"LOC122757882";"Gene Expression"
"2414";"LOC122757850";"LOC122757850";"Gene Expression"
"2415";"LOC122757851";"LOC122757851";"Gene Expression"
"2416";"LOC122757852";"LOC122757852";"Gene Expression"
"2417";"LOC26528128";"LOC26528128";"Gene Expression"
"2418";"LOC122757853";"LOC122757853";"Gene Expression"
"2419";"LOC6586246";"CG12206";"Gene Expression"
"2420";"LOC6586247";"CG10804";"Gene Expression"
"2421";"LOC6586248";"CG10802";"Gene Expression"
"2422";"LOC6586249";"CG14270";"Gene Expression"
"2423";"LOC6586250";"c11.1";"Gene Expression"
"2424";"LOC6586251";"Aladin";"Gene Expression"
"2425";"LOC6586252";"Grip91";"Gene Expression"
"2426";"LOC6586253";"CG11151";"Gene Expression"
"2427";"LOC6586254";"CG11134";"Gene Expression"
"2428";"LOC122757495";"LOC122757495";"Gene Expression"
"2429";"LOC6586255";"g";"Gene Expression"
"2430";"LOC6586256";"LOC6586256";"Gene Expression"
"2431";"LOC6586257";"Trf2";"Gene Expression"
"2432";"LOC26527657";"LOC26527657";"Gene Expression"
"2433";"LOC6586258";"PIG-T";"Gene Expression"
"2434";"LOC6586259";"CG10555";"Gene Expression"
"2435";"LOC6586260";"Dd";"Gene Expression"
"2436";"LOC6586261";"SLIRP1";"Gene Expression"
"2437";"LOC6586262";"anox";"Gene Expression"
"2438";"LOC6586263";"Rpt6";"Gene Expression"
"2439";"LOC6586264";"CG1801";"Gene Expression"
"2440";"LOC6586265";"ABCA";"Gene Expression"
"2441";"LOC6586266";"CG1494";"Gene Expression"
"2442";"LOC6586273";"CG32521";"Gene Expression"
"2443";"LOC6586269";"LOC6586269";"Gene Expression"
"2444";"Trnar-ucg_1";"Trnar-ucg_1";"Gene Expression"
"2445";"Trnai-aau";"Trnai-aau";"Gene Expression"
"2446";"Trnag-ccc";"Trnag-ccc";"Gene Expression"
"2447";"LOC6586275";"LOC6586275";"Gene Expression"
"2448";"LOC6586276";"LOC6586276";"Gene Expression"
"2449";"LOC116804643";"LOC116804643";"Gene Expression"
"2450";"LOC116804792";"LOC116804792";"Gene Expression"
"2451";"LOC116804656";"LOC116804656";"Gene Expression"
"2452";"LOC116804649";"LOC116804649";"Gene Expression"
"2453";"LOC122757746";"LOC122757746";"Gene Expression"
"2454";"LOC6586281";"CG1503";"Gene Expression"
"2455";"LOC116804734";"LOC116804734";"Gene Expression"
"2456";"LOC6586283";"CG34120";"Gene Expression"
"2457";"LOC6586285";"CG15445";"Gene Expression"
"2458";"LOC6586286";"unc";"Gene Expression"
"2459";"LOC6586287";"LOC6586287";"Gene Expression"
"2460";"LOC6586288";"bves";"Gene Expression"
"2461";"LOC6586289";"CG32512";"Gene Expression"
"2462";"LOC122757892";"LOC122757892";"Gene Expression"
"2463";"LOC6586290";"Stt3A";"Gene Expression"
"2464";"LOC6586291";"LOC6586291";"Gene Expression"
"2465";"LOC6586292";"LOC6586292";"Gene Expression"
"2466";"LOC6586293";"Ir21a";"Gene Expression"
"2467";"LOC6586294";"Mec2";"Gene Expression"
"2468";"LOC6586295";"CG7914";"Gene Expression"
"2469";"LOC116804835";"LOC116804835";"Gene Expression"
"2470";"LOC6586296";"CG14194";"Gene Expression"
"2471";"LOC6586297";"CG7990";"Gene Expression"
"2472";"LOC6586298";"sl";"Gene Expression"
"2473";"LOC6586299";"U2af50";"Gene Expression"
"2474";"LOC6586300";"PIG-Q";"Gene Expression"
"2475";"LOC6586301";"nonA";"Gene Expression"
"2476";"LOC6586302";"Fur2";"Gene Expression"
"2477";"LOC6586303";"CG9992";"Gene Expression"
"2478";"LOC6586304";"CG4239";"Gene Expression"
"2479";"LOC6586305";"TH1";"Gene Expression"
"2480";"LOC6586306";"CG9981";"Gene Expression"
"2481";"LOC6586307";"CG4301";"Gene Expression"
"2482";"LOC6586308";"Traf-like";"Gene Expression"
"2483";"LOC6586309";"AnxB11";"Gene Expression"
"2484";"LOC116804647";"LOC116804647";"Gene Expression"
"2485";"LOC6586312";"amx";"Gene Expression"
"2486";"LOC6586313";"Larp7";"Gene Expression"
"2487";"LOC26528211";"mxc";"Gene Expression"
"2488";"LOC6586314";"Ir8a";"Gene Expression"
"2489";"LOC6586315";"CG12121";"Gene Expression"
"2490";"LOC6586316";"Gr8a";"Gene Expression"
"2491";"LOC122757857";"LOC122757857";"Gene Expression"
"2492";"LOC6586317";"CG15370";"Gene Expression"
"2493";"LOC116804639";"LOC116804639";"Gene Expression"
"2494";"LOC122757322";"LOC122757322";"Gene Expression"
"2495";"LOC6586318";"CG2124";"Gene Expression"
"2496";"LOC6586319";"CG1628";"Gene Expression"
"2497";"LOC6586320";"CG43347";"Gene Expression"
"2498";"LOC6586324";"X11Lbeta";"Gene Expression"
"2499";"LOC6586323";"CG12637";"Gene Expression"
"2500";"LOC122757914";"LOC122757914";"Gene Expression"
"2501";"LOC6586325";"stx";"Gene Expression"
"2502";"LOC26527244";"LOC26527244";"Gene Expression"
"2503";"LOC6586327";"RpLP2";"Gene Expression"
"2504";"LOC116804665";"LOC116804665";"Gene Expression"
"2505";"LOC6586328";"LOC6586328";"Gene Expression"
"2506";"LOC6586329";"CG15916";"Gene Expression"
"2507";"LOC6586330";"l(1)G0196";"Gene Expression"
"2508";"LOC6586334";"CG17600";"Gene Expression"
"2509";"LOC26527912";"S6kII";"Gene Expression"
"2510";"LOC6586333";"CG17598";"Gene Expression"
"2511";"LOC116804640";"LOC116804640";"Gene Expression"
"2512";"LOC116804650";"LOC116804650";"Gene Expression"
"2513";"LOC6586335";"LOC6586335";"Gene Expression"
"2514";"LOC122757323";"LOC122757323";"Gene Expression"
"2515";"LOC122757324";"LOC122757324";"Gene Expression"
"2516";"LOC6586812";"Cluap1";"Gene Expression"
"2517";"LOC26528071";"LOC26528071";"Gene Expression"
"2518";"LOC26528362";"LOC26528362";"Gene Expression"
"2519";"LOC116804594";"LOC116804594";"Gene Expression"
"2520";"LOC26527212";"LOC26527212";"Gene Expression"
"2521";"LOC122756730";"LOC122756730";"Gene Expression"
"2522";"LOC122756743";"LOC122756743";"Gene Expression"
"2523";"LOC122756745";"LOC122756745";"Gene Expression"
"2524";"LOC122756744";"LOC122756744";"Gene Expression"
"2525";"LOC122756747";"LOC122756747";"Gene Expression"
"2526";"LOC6585765";"LOC6585765";"Gene Expression"
"2527";"LOC6585767";"Crk";"Gene Expression"
"2528";"LOC6585768";"CG31998";"Gene Expression"
"2529";"LOC26527395";"LOC26527395";"Gene Expression"
"2530";"LOC6585769";"ABCD";"Gene Expression"
"2531";"LOC6585770";"CG32017";"Gene Expression"
"2532";"LOC6585771";"Cals";"Gene Expression"
"2533";"LOC6585772";"CG11360";"Gene Expression"
"2534";"LOC6585773";"Slip1";"Gene Expression"
"2535";"LOC6585774";"myo";"Gene Expression"
"2536";"LOC122756736";"LOC122756736";"Gene Expression"
"2537";"LOC6585776";"ey";"Gene Expression"
"2538";"LOC6585777";"bt";"Gene Expression"
"2539";"LOC6585778";"MED26";"Gene Expression"
"2540";"LOC6585779";"Gyf";"Gene Expression"
"2541";"LOC116804622";"LOC116804622";"Gene Expression"
"2542";"LOC6585780";"fd102C";"Gene Expression"
"2543";"LOC6585782";"Sox102F";"Gene Expression"
"2544";"LOC116804597";"LOC116804597";"Gene Expression"
"2545";"LOC6585783";"unc-13";"Gene Expression"
"2546";"LOC122756752";"LOC122756752";"Gene Expression"
"2547";"LOC6585784";"Rad23";"Gene Expression"
"2548";"LOC6585785";"CG32850";"Gene Expression"
"2549";"LOC6585786";"Zip102B";"Gene Expression"
"2550";"LOC6585787";"PMCA";"Gene Expression"
"2551";"LOC6585788";"Hcf";"Gene Expression"
"2552";"LOC6585789";"dati";"Gene Expression"
"2553";"LOC122756753";"LOC122756753";"Gene Expression"
"2554";"LOC6585790";"lgs";"Gene Expression"
"2555";"LOC122756735";"LOC122756735";"Gene Expression"
"2556";"LOC6585791";"onecut";"Gene Expression"
"2557";"LOC122756734";"LOC122756734";"Gene Expression"
"2558";"LOC6585792";"CG1909";"Gene Expression"
"2559";"LOC6585793";"Ephrin";"Gene Expression"
"2560";"LOC116804598";"LOC116804598";"Gene Expression"
"2561";"LOC6585794";"ND-49";"Gene Expression"
"2562";"LOC122756737";"LOC122756737";"Gene Expression"
"2563";"LOC6585795";"Pur-alpha";"Gene Expression"
"2564";"LOC6585796";"Thd1";"Gene Expression"
"2565";"LOC6585797";"zfh2";"Gene Expression"
"2566";"LOC6585798";"Asator";"Gene Expression"
"2567";"LOC122756754";"LOC122756754";"Gene Expression"
"2568";"LOC122756731";"LOC122756731";"Gene Expression"
"2569";"LOC6585799";"bip2";"Gene Expression"
"2570";"LOC6585800";"CaMKI";"Gene Expression"
"2571";"LOC6585801";"Eph";"Gene Expression"
"2572";"LOC122756733";"LOC122756733";"Gene Expression"
"2573";"LOC6585802";"gw";"Gene Expression"
"2574";"LOC6585803";"sv";"Gene Expression"
"2575";"LOC116804606";"LOC116804606";"Gene Expression"
"2576";"LOC6585804";"Actbeta";"Gene Expression"
"2577";"LOC6585805";"apolpp";"Gene Expression"
"2578";"LOC6585806";"Zyx";"Gene Expression"
"2579";"LOC6585807";"CaMKII";"Gene Expression"
"2580";"LOC6585808";"ATPsynbeta";"Gene Expression"
"2581";"LOC6585809";"LOC6585809";"Gene Expression"
"2582";"LOC6585810";"PlexA";"Gene Expression"
"2583";"LOC6585811";"toy";"Gene Expression"
"2584";"LOC122756739";"LOC122756739";"Gene Expression"
"2585";"LOC122756750";"LOC122756750";"Gene Expression"
"2586";"LOC6585812";"fuss";"Gene Expression"
"2587";"LOC122756746";"LOC122756746";"Gene Expression"
"2588";"LOC116804615";"LOC116804615";"Gene Expression"
"2589";"LOC6585814";"4E-T";"Gene Expression"
"2590";"LOC6585815";"mGluR";"Gene Expression"
"2591";"LOC122756748";"LOC122756748";"Gene Expression"
"2592";"LOC6585816";"eIF4G1";"Gene Expression"
"2593";"LOC6585817";"Syt7";"Gene Expression"
"2594";"LOC122756732";"LOC122756732";"Gene Expression"
"2595";"LOC6585818";"NfI";"Gene Expression"
"2596";"LOC122756738";"LOC122756738";"Gene Expression"
"2597";"LOC6585819";"RhoGAP102A";"Gene Expression"
"2598";"LOC6585821";"dpr7";"Gene Expression"
"2599";"LOC6585822";"CG11155";"Gene Expression"
"2600";"LOC6585823";"Arl4";"Gene Expression"
"2601";"LOC6585825";"Kif3C";"Gene Expression"
"2602";"LOC6585826";"pho";"Gene Expression"
"2603";"LOC6585828";"RpS3A";"Gene Expression"
"2604";"LOC122756756";"LOC122756756";"Gene Expression"
"2605";"LOC6585830";"pan";"Gene Expression"
"2606";"LOC122756757";"LOC122756757";"Gene Expression"
"2607";"LOC6585831";"Cadps";"Gene Expression"
"2608";"LOC6585832";"Dyrk3";"Gene Expression"
"2609";"LOC6585833";"CG33521";"Gene Expression"
"2610";"LOC6585834";"PIP4K";"Gene Expression"
"2611";"LOC6585835";"Mitf";"Gene Expression"
"2612";"LOC6585836";"Arf102F";"Gene Expression"
"2613";"LOC6585837";"CG31997";"Gene Expression"
"2614";"LOC122756759";"LOC122756759";"Gene Expression"
"2615";"LOC6585838";"ci";"Gene Expression"
"2616";"LOC6585839";"PlexB";"Gene Expression"
"2617";"LOC6585840";"mav";"Gene Expression"
"2618";"LOC6585841";"CG32006";"Gene Expression"
"2619";"LOC26528377";"LOC26528377";"Gene Expression"
"2620";"LOC122756755";"LOC122756755";"Gene Expression"
"2621";"LOC26527684";"LOC26527684";"Gene Expression"
"2622";"LOC116804607";"CG33978";"Gene Expression"
"2623";"LOC122756751";"LOC122756751";"Gene Expression"
"2624";"LOC116804608";"LOC116804608";"Gene Expression"
"2625";"LOC6585843";"anne";"Gene Expression"
"2626";"LOC26527824";"Ank";"Gene Expression"
"2627";"LOC26527241";"CG4038";"Gene Expression"
"2628";"LOC6585844";"rho-5";"Gene Expression"
"2629";"LOC122756741";"LOC122756741";"Gene Expression"
"2630";"LOC26527676";"Or13a";"Gene Expression"
"2631";"LOC122756740";"LOC122756740";"Gene Expression"
"2632";"LOC122756742";"LOC122756742";"Gene Expression"
"2633";"LOC26527196";"LOC26527196";"Gene Expression"
"2634";"LOC26527763";"PRY";"Gene Expression"
"2635";"LOC6585846";"CG5262";"Gene Expression"
"2636";"LOC6585847";"CG31999";"Gene Expression"
"2637";"LOC116804623";"LOC116804623";"Gene Expression"
"2638";"LOC122756749";"LOC122756749";"Gene Expression"
"2639";"LOC122756845";"LOC122756845";"Gene Expression"
"2640";"LOC122756844";"LOC122756844";"Gene Expression"
"2641";"LOC6573893";"heph";"Gene Expression"
"2642";"LOC6573891";"RhoGAP100F";"Gene Expression"
"2643";"LOC6573890";"FeCH";"Gene Expression"
"2644";"LOC6573889";"Rift";"Gene Expression"
"2645";"LOC6573888";"CG1971";"Gene Expression"
"2646";"LOC6573887";"CG42233";"Gene Expression"
"2647";"LOC6573886";"Ir100a";"Gene Expression"
"2648";"LOC6573884";"Acf";"Gene Expression"
"2649";"LOC6573883";"PR-Set7";"Gene Expression"
"2650";"LOC6573882";"Afti";"Gene Expression"
"2651";"LOC6573881";"ATPsynE";"Gene Expression"
"2652";"LOC6573880";"spn-B";"Gene Expression"
"2653";"LOC6573879";"NK7.1";"Gene Expression"
"2654";"LOC6573878";"HEATR2";"Gene Expression"
"2655";"LOC6586924";"soti";"Gene Expression"
"2656";"LOC6573876";"cv-c";"Gene Expression"
"2657";"LOC6573872";"natalisin";"Gene Expression"
"2658";"LOC26528226";"LOC26528226";"Gene Expression"
"2659";"LOC6573869";"HtrA2";"Gene Expression"
"2660";"LOC6573868";"CG7956";"Gene Expression"
"2661";"LOC6573867";"LOC6573867";"Gene Expression"
"2662";"LOC6573866";"slou";"Gene Expression"
"2663";"LOC6573864";"LOC6573864";"Gene Expression"
"2664";"LOC6573862";"Sgs5bis";"Gene Expression"
"2665";"LOC122756824";"LOC122756824";"Gene Expression"
"2666";"LOC116804906";"LOC116804906";"Gene Expression"
"2667";"LOC6573860";"Hmx";"Gene Expression"
"2668";"LOC6573858";"Prx3";"Gene Expression"
"2669";"LOC26528487";"SF1";"Gene Expression"
"2670";"LOC6573857";"l(3)07882";"Gene Expression"
"2671";"LOC6573855";"P5cr-2";"Gene Expression"
"2672";"LOC6573854";"CG5823";"Gene Expression"
"2673";"LOC6573853";"LOC6573853";"Gene Expression"
"2674";"LOC116804509";"LOC116804509";"Gene Expression"
"2675";"LOC6573851";"Dscam3";"Gene Expression"
"2676";"LOC6573850";"CG14330";"Gene Expression"
"2677";"LOC6573849";"Eh";"Gene Expression"
"2678";"LOC6573847";"cysu";"Gene Expression"
"2679";"LOC6573848";"CG14331";"Gene Expression"
"2680";"LOC122756820";"CG44090";"Gene Expression"
"2681";"LOC122756819";"CG44090_1";"Gene Expression"
"2682";"LOC6573843";"LOC6573843";"Gene Expression"
"2683";"LOC6573842";"CG7695";"Gene Expression"
"2684";"LOC6573841";"CG42821";"Gene Expression"
"2685";"LOC6573840";"CG5860";"Gene Expression"
"2686";"LOC6573839";"CG42798";"Gene Expression"
"2687";"LOC6573837";"CG42823";"Gene Expression"
"2688";"LOC26527122";"CG34279";"Gene Expression"
